AAL,AAPL,ADBE,ADI,ADP,ADSK,AKAM,ALGN,ALXN,AMAT,AMGN,AMZN,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CA,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTRP,CTSH,CTXS,DISCA,DISCK,DISH,DLTR,EA,EBAY,ESRX,EXPE,FAST,FB,FISV,FOX,FOXA,GILD,GOOG,GOOGL,HAS,HOLX,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KHC,KLAC,LBTYA,LBTYK,LILA,LILAK,LRCX,MAR,MAT,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NCLH,NFLX,NTES,NVDA,ORLY,PAYX,PCAR,PYPL,QCOM,QRTEA,REGN,ROST,SBUX,SHPG,SIRI,STX,SWKS,SYMC,TMUS,TSCO,TSLA,TXN,ULTA,USD,VIAB,VOD,VRSK,VRTX,WBA,WDC,WYNN,XLNX,XRAY
41.18,228.91,274.08,92.92,151.9,155.665,72.83,395.26,139.04,38.68,208.36,2029.27,82.79,250.28,229.66,356.945,2007.655,99.59,44.135,91.2,64.91,118.2099,324.26,35.285,236.32,48.965,74.66,197.985,37.57,77.715,111.55,32.34,29.81,35.78,81.85,118.15,33.095,96.13,131.57,58.4,164.25,82.41,45.84,46.29,78.32,1208.4,1222.6324,106.21,41.175,86.25,251.34,371.665,69.82,46.8,228.29,578.5202,120.03,25.91,55.46,101.99,28.73,28.01,21.403,21.12,151.68,131.29,15.99,79.44,43.0747,350.395,58.36,115.3269,45.875,56.54,36.975,57.43,384.5242,235.591,288.21,345.54,74.03,69.01,88.31,72.73,22.005,407.52,99.725,56.095,178.35,6.245,47.8,91.71,21.27,70.5905,90.64,310.61,108.27,283.105,1,32.34,21.64,120.83,194.53,73.41,58.95,125.21,80.185,38.13
41.18,228.92,274.04,92.92,151.9,155.665,72.83,395.26,139.04,38.68,208.4,2029.27,82.785,250.28,229.54,356.945,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.285,236.32,48.9625,74.67,197.985,37.56,77.71,111.55,32.34,29.81,35.78,81.85,118.11,33.095,96.13,131.57,58.4,164.24,82.41,45.84,46.29,78.32,1208.4,1222.6324,106.21,41.175,86.25,251.34,371.56,69.82,46.7911,228.29,578.5202,120.03,25.91,55.46,101.99,28.73,28.01,21.403,21.12,151.665,131.29,15.99,79.37,43.07,350.395,58.345,115.314,45.9,56.54,36.95,57.42,384.56,235.591,288.1379,345.54,74.03,69.01,88.31,72.73,22.005,407.52,99.71,56.095,178.35,6.25,47.8,91.71,21.265,70.5905,90.64,310.26,108.25,283.02,1,32.34,21.64,120.83,194.53,73.4,58.96,125.21,80.185,38.13
41.2,228.93,274.04,92.92,151.9,155.665,72.83,395.26,139,38.68,208.4025,2029.27,82.785,250.28,229.54,356.945,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.285,236.32,48.9625,74.67,197.985,37.56,77.71,111.55,32.34,29.82,35.78,81.85,118.2,33.095,96.13,131.57,58.4,164.24,82.41,45.85,46.3,78.33,1208.4,1222.6324,106.21,41.175,86.25,251.34,371.75,69.815,46.7911,228.29,578.5202,120.03,25.9,55.46,101.99,28.73,28.01,21.403,21.12,151.665,131.29,15.99,79.37,43.07,350.395,58.35,115.32,45.93,56.54,36.95,57.41,384.475,235.591,288.17,345.54,74.03,69.01,88.325,72.73,22.005,407.52,99.71,56.095,178.35,6.24,47.8,91.71,21.265,70.5905,90.64,310.26,108.25,283.02,1,32.335,21.64,120.83,194.53,73.4,58.96,125.21,80.185,38.13
41.21,228.92,274.06,92.92,151.9,155.665,72.8307,395.26,139,38.68,208.4025,2029.27,82.79,250.28,229.54,356.945,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.29,236.29,48.97,74.68,197.985,37.56,77.72,111.55,32.34,29.82,35.78,81.85,118.2,33.095,96.13,131.57,58.4,164.27,82.39,45.85,46.3,78.34,1208.4,1222.6324,106.21,41.165,86.25,251.34,371.65,69.815,46.795,228.29,578.5202,120.03,25.9,55.46,101.99,28.73,28.01,21.403,21.12,151.67,131.29,15.99,79.37,43.07,349.68,58.35,115.33,45.93,56.54,36.95,57.41,384.56,235.591,288.22,345.54,74.03,69.01,88.325,72.725,22.005,407.52,99.71,56.095,178.35,6.24,47.8,91.71,21.265,70.62,90.64,310.4699,108.25,283.02,1,32.335,21.64,120.83,194.53,73.41,58.96,125.21,80.185,38.13
41.21,228.96,274.06,92.92,151.9,155.71,72.84,395.26,139.04,38.68,208.48,2029.27,82.8075,250.28,229.54,356.945,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.29,236.29,48.97,74.68,197.985,37.56,77.725,111.55,32.34,29.82,35.79,81.85,118.24,33.095,96.13,131.57,58.4,164.31,82.39,45.85,46.3,78.34,1208.4,1222.6324,106.21,41.17,86.25,251.34,371.65,69.815,46.8,228.29,578.5202,120.03,25.905,55.46,101.99,28.715,28,21.403,21.12,151.665,131.27,15.99,79.38,43.07,349.68,58.35,115.33,45.92,56.54,36.95,57.4,384.59,235.591,288.21,345.54,74.05,69.01,88.325,72.725,22.005,407.52,99.71,56.095,178.35,6.245,47.8,91.71,21.265,70.62,90.64,310.4811,108.27,283.02,1,32.335,21.645,120.83,194.53,73.41,58.96,125.21,80.185,38.13
41.21,228.95,274.06,92.92,151.9,155.71,72.84,395.26,138.99,38.68,208.48,2029.27,82.8075,250.28,229.7,356.945,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.28,236.29,48.97,74.69,197.9755,37.56,77.725,111.55,32.34,29.82,35.79,81.85,118.24,33.095,96.13,131.57,58.4,164.332,82.39,45.85,46.3,78.34,1208.4,1222.6324,106.21,41.17,86.22,251.34,371.65,69.815,46.81,228.29,578.5202,120.03,25.905,55.46,101.99,28.715,28.0025,21.403,21.12,151.69,131.29,15.99,79.38,43.07,349.68,58.35,115.33,45.92,56.54,36.95,57.4,384.68,235.591,288.21,345.54,74.05,69.04,88.325,72.725,22.005,407.52,99.71,56.095,178.35,6.245,47.8,91.71,21.265,70.62,90.64,310.563,108.27,283.02,1,32.335,21.64,120.83,194.53,73.385,58.96,125.21,80.185,38.13
41.21,228.955,274.06,92.92,151.9,155.71,72.84,395.26,138.99,38.68,208.48,2029.27,82.8075,250.28,229.7,357.0578,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.285,236.29,48.975,74.69,197.9755,37.56,77.725,111.55,32.34,29.82,35.79,81.85,118.24,33.095,96.13,131.57,58.4,164.3,82.41,45.85,46.3,78.34,1208.4,1222.6324,106.21,41.17,86.22,251.34,371.65,69.815,46.81,228.29,578.5202,120.03,25.905,55.46,101.99,28.715,28.0025,21.403,21.12,151.68,131.29,15.99,79.38,43.07,349.19,58.35,115.33,45.92,56.54,36.95,57.4,384.68,235.591,288.21,345.54,74.05,69.05,88.325,72.725,22.005,407.52,99.71,56.095,178.35,6.245,47.8,91.71,21.265,70.62,90.64,310.61,108.27,283.02,1,32.335,21.64,120.83,194.53,73.36,58.96,125.21,80.185,38.13
41.21,228.945,274.06,92.92,151.9,155.71,72.84,395.26,138.99,38.68,208.48,2029.27,82.8075,250.28,229.7,357.0578,2007.655,99.59,44.135,91.22,64.91,118.2099,324.26,35.285,236.29,48.975,74.69,197.9755,37.55,77.725,111.55,32.34,29.82,35.79,81.85,118.24,33.095,96.11,131.57,58.4,164.3146,82.41,45.85,46.3,78.355,1208.4,1222.6324,106.21,41.17,86.22,251.34,371.65,69.815,46.81,228.29,578.5202,120.03,25.905,55.46,102.04,28.715,28.0025,21.403,21.12,151.7,131.26,15.99,79.38,43.07,349.19,58.35,115.33,45.925,56.54,36.95,57.4,384.495,235.591,288.21,345.54,74.05,69.05,88.325,72.725,22.005,407.52,99.71,56.095,178.35,6.245,47.8,91.71,21.265,70.62,90.64,310.77,108.27,283.02,1,32.335,21.64,120.83,194.58,73.36,58.96,125.21,80.185,38.13
41.2,228.92,274.12,92.92,151.9,155.71,72.84,395.26,138.985,38.68,208.47,2029.27,82.8075,250.28,229.7,357.0578,2007.655,99.59,44.135,91.23,64.91,118.2099,324.26,35.285,236.29,48.975,74.69,197.9755,37.54,77.725,111.55,32.34,29.82,35.79,81.85,118.24,33.095,96.09,131.57,58.4,164.28,82.41,45.85,46.3,78.34,1208.4,1222.59,106.21,41.17,86.22,251.34,371.65,69.815,46.81,228.29,578.5202,120.03,25.905,55.46,102.04,28.715,28.0025,21.403,21.12,151.7,131.26,15.99,79.38,43.07,349.1,58.34,115.32,45.925,56.54,36.95,57.4,384.4875,235.591,288.15,345.54,74.05,69.03,88.34,72.735,22.005,407.5,99.71,56.095,178.35,6.245,47.8,91.71,21.265,70.62,90.64,310.53,108.265,283.02,1,32.335,21.6458,120.83,194.58,73.36,58.96,125.18,80.185,38.13
41.2,228.84,274.12,92.92,151.9,155.71,72.84,395.26,138.985,38.6899,208.47,2029.27,82.81,250.28,229.7,357.0578,2007.655,99.59,44.135,91.21,64.91,118.2099,324.26,35.285,236.31,48.975,74.69,197.9755,37.53,77.725,111.55,32.34,29.82,35.79,81.83,118.27,33.095,96.09,131.57,58.4,164.27,82.41,45.85,46.3,78.31,1208.4,1222.59,106.21,41.17,86.22,251.34,371.55,69.815,46.81,228.29,578.5202,120.03,25.9,55.46,102.04,28.715,28.0025,21.403,21.1,151.7,131.26,15.99,79.37,43.07,349.1,58.34,115.3,45.92,56.54,36.95,57.41,384.49,235.591,288.19,345.54,74.05,69.03,88.34,72.73,22.005,407.5,99.68,56.095,178.35,6.245,47.81,91.71,21.265,70.63,90.64,310.71,108.265,283.02,1,32.335,21.6499,120.83,194.58,73.365,58.94,125.21,80.185,38.13
41.2,228.84,274.12,92.92,151.9,155.71,72.82,395.26,138.975,38.68,208.47,2029.27,82.8199,250.28,229.7,357.0578,2007.655,99.59,44.135,91.21,64.91,118.2099,324.26,35.285,236.31,48.975,74.7,197.89,37.53,77.72,111.55,32.34,29.82,35.79,81.83,118.27,33.095,96.09,131.57,58.4,164.28,82.41,45.85,46.3,78.32,1208.4,1222.59,106.21,41.17,86.22,251.34,371.55,69.815,46.81,228.29,578.5202,120.03,25.895,55.46,102.04,28.72,28.0025,21.403,21.1,151.7,131.26,15.99,79.37,43.07,349.1,58.34,115.3,45.92,56.54,36.95,57.41,384.5,235.6,288.18,345.54,74.05,69.03,88.335,72.73,22.005,407.5,99.68,56.095,178.35,6.245,47.82,91.71,21.265,70.63,90.64,310.64,108.265,283.02,1,32.34,21.6499,120.83,194.58,73.365,58.94,125.21,80.185,38.13
41.21,228.84,274.12,92.92,151.9,155.71,72.82,395.26,138.985,38.68,208.51,2029.27,82.8199,250.28,229.7,357.0578,2007.655,99.59,44.135,91.21,64.91,118.195,324.26,35.285,236.31,48.975,74.7,197.89,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.27,33.095,96.1,131.57,58.4,164.29,82.41,45.85,46.3,78.32,1208.4,1222.59,106.21,41.17,86.22,251.34,371.55,69.815,46.81,228.29,578.5202,120.03,25.895,55.46,102.06,28.72,28.02,21.403,21.1,151.7,131.26,15.99,79.37,43.07,349.1,58.34,115.3,45.925,56.54,36.95,57.405,384.6,235.6,288.18,345.54,74.05,69.03,88.335,72.73,22.005,407.5,99.68,56.095,178.35,6.245,47.82,91.71,21.265,70.63,90.66,310.7799,108.26,283.02,1,32.335,21.6499,120.83,194.58,73.365,58.94,125.25,80.185,38.13
41.21,228.87,274.12,92.92,151.9,155.71,72.82,395.26,138.985,38.68,208.51,2029.27,82.8199,250.28,229.6932,357.0578,2007.655,99.59,44.135,91.21,64.91,118.195,324.26,35.285,236.31,48.96,74.7,197.89,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.27,33.095,96.09,131.57,58.4,164.29,82.41,45.85,46.3,78.32,1208.27,1222.59,106.21,41.17,86.2,251.34,371.55,69.815,46.81,228.29,578.5202,120.04,25.89,55.45,102.06,28.72,28.02,21.403,21.1,151.7,131.26,15.99,79.37,43.07,349.1,58.34,115.29,45.925,56.54,36.955,57.405,384.6,235.6,288.18,345.54,74.05,69.03,88.335,72.74,22.005,407.5,99.68,56.095,178.35,6.245,47.82,91.71,21.265,70.63,90.66,310.7799,108.26,283.02,1,32.335,21.6499,120.83,194.58,73.365,58.96,125.25,80.185,38.13
41.21,228.87,274.12,92.94,151.9,155.71,72.81,395.26,138.985,38.68,208.51,2029.27,82.8199,250.36,229.6932,357.0578,2008.9275,99.59,44.135,91.21,64.91,118.195,324.26,35.285,236.31,48.96,74.7,197.89,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.29,33.095,96.1,131.57,58.4,164.29,82.41,45.85,46.3,78.32,1208.27,1222.59,106.21,41.17,86.2,251.34,371.55,69.815,46.81,228.29,578.5202,120.04,25.895,55.45,102.06,28.72,28.02,21.403,21.1,151.7,131.26,15.99,79.37,43.07,349.1,58.34,115.29,45.925,56.54,36.955,57.405,384.6,235.6,288.18,345.54,74.05,69.03,88.34,72.74,22,407.5,99.73,56.0901,178.35,6.245,47.82,91.71,21.265,70.63,90.66,310.32,108.26,283.02,1,32.335,21.645,120.83,194.58,73.33,59,125.25,80.185,38.13
41.21,228.87,274.12,92.94,151.9,155.71,72.81,395.26,139.015,38.68,208.51,2029.3252,82.83,250.36,229.6932,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.26,35.285,236.31,48.96,74.7,197.89,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.3,33.095,96.1,131.57,58.4,164.29,82.41,45.85,46.3,78.3165,1208.27,1222.74,106.21,41.17,86.2,251.34,371.55,69.815,46.81,228.29,578.5202,120.04,25.895,55.45,102.06,28.72,28.02,21.403,21.1,151.7,131.27,15.99,79.37,43.07,349.1,58.34,115.295,45.925,56.54,36.96,57.405,384.5,235.6,288.12,345.54,74.05,69.03,88.34,72.75,22,407.36,99.73,56.0901,178.35,6.2442,47.85,91.71,21.265,70.63,90.66,310.2768,108.26,283.02,1,32.335,21.64,120.83,194.58,73.33,59,125.25,80.185,38.13
41.21,228.87,274.12,92.94,151.9,155.71,72.81,395.26,139.015,38.68,208.51,2029.3252,82.83,250.36,229.6932,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.26,35.285,236.31,48.9638,74.72,197.89,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.2854,33.095,96.1,131.57,58.4,164.2952,82.41,45.85,46.3,78.3165,1208.27,1222.74,106.21,41.17,86.2,251.34,371.55,69.815,46.815,228.29,578.5202,120.04,25.895,55.45,102.06,28.72,28.02,21.403,21.1,151.7,131.27,15.99,79.37,43.07,349.095,58.34,115.2999,45.925,56.54,36.96,57.42,384.47,235.6,288.1,345.54,74.05,69.03,88.34,72.77,22,407.36,99.73,56.0901,178.35,6.2442,47.85,91.71,21.27,70.63,90.66,309.8101,108.26,283.02,1,32.335,21.64,120.83,194.58,73.33,59,125.25,80.185,38.13
41.21,228.9,274.12,92.94,151.9,155.71,72.81,395.26,139.015,38.68,208.51,2029.3252,82.86,250.28,229.6932,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.33,35.285,236.31,48.9638,74.72,197.89,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.35,33.095,96.1,131.57,58.4,164.302,82.41,45.85,46.3,78.3165,1208.27,1222.74,106.21,41.16,86.2,251.34,371.55,69.815,46.815,228.29,578.5202,120.04,25.895,55.4269,102.06,28.72,28.02,21.403,21.1,151.7,131.27,15.99,79.37,43.07,349.095,58.34,115.2999,45.9232,56.54,36.98,57.42,384.475,235.6,288.1,345.54,74.05,69.03,88.34,72.77,22,407.36,99.72,56.0901,178.35,6.2442,47.86,91.71,21.27,70.63,90.66,309.81,108.26,283.02,1,32.335,21.645,120.83,194.58,73.33,59.03,125.291,80.185,38.13
41.215,228.92,274.12,92.94,151.9,155.71,72.81,395.26,139.015,38.68,208.51,2029.3252,82.86,250.28,229.6932,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.33,35.315,236.31,48.9638,74.72,197.815,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.35,33.095,96.1,131.57,58.4,164.302,82.41,45.85,46.3,78.3165,1208.27,1222.74,106.21,41.16,86.2,251.34,371.55,69.815,46.811,228.29,578.5202,120.04,25.895,55.4269,102.06,28.72,28.02,21.403,21.1,151.7,131.27,15.99,79.37,43.07,349.095,58.34,115.2999,45.92,56.54,36.985,57.42,384.56,235.56,288.1,345.54,74.05,69.04,88.36,72.77,22,407.36,99.72,56.0901,178.35,6.2442,47.86,91.71,21.27,70.63,90.66,309.81,108.26,283.02,1,32.335,21.645,120.83,194.58,73.33,59.03,125.291,80.185,38.13
41.215,228.94,274.12,92.94,151.9,155.71,72.81,395.26,139.015,38.68,208.51,2029.3252,82.87,250.28,229.72,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.33,35.315,236.31,48.965,74.72,197.82,37.54,77.72,111.55,32.34,29.82,35.79,81.83,118.3439,33.095,96.1,131.57,58.41,164.315,82.41,45.85,46.3,78.3165,1208.6342,1222.74,106.21,41.16,86.2,251.34,371.55,69.815,46.82,228.29,578.5202,120.04,25.895,55.4269,102.06,28.72,28.02,21.403,21.1,151.73,131.27,15.99,79.38,43.07,349.24,58.34,115.2999,45.9586,56.54,36.985,57.42,384.5483,235.56,288.18,345.54,74.05,69.04,88.37,72.77,22,407.36,99.72,56.0901,178.35,6.2442,47.86,91.71,21.27,70.63,90.66,310.16,108.27,283.02,1,32.335,21.645,120.83,194.58,73.33,59.07,125.291,80.205,38.13
41.21,228.9463,274.12,92.94,151.9,155.71,72.81,395.26,139.015,38.68,208.51,2029.3252,82.87,250.28,229.72,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.33,35.315,236.31,48.9669,74.72,197.82,37.54,77.72,111.55,32.34,29.82,35.79,81.835,118.3337,33.095,96.1,131.57,58.41,164.31,82.41,45.85,46.3,78.3165,1208.6342,1222.74,106.21,41.16,86.2,251.34,371.55,69.815,46.815,228.29,578.5202,120.04,25.89,55.41,102.06,28.72,28.02,21.403,21.1,151.73,131.27,15.99,79.38,43.07,349.24,58.34,115.3,45.96,56.54,36.985,57.42,384.5483,235.56,288.2,345.54,74.05,69.04,88.365,72.77,22,407.36,99.72,56.09,178.35,6.2442,47.86,91.71,21.27,70.63,90.66,309.9601,108.27,283.02,1,32.335,21.645,120.83,194.58,73.33,59.0905,125.291,80.205,38.13
41.21,228.96,274.04,92.94,151.9,155.71,72.8,395.26,139.015,38.68,208.4995,2029.29,82.87,250.28,229.72,357.0578,2008.9275,99.59,44.135,91.21,64.9,118.195,324.33,35.32,236.31,48.9669,74.72,197.82,37.54,77.72,111.55,32.35,29.82,35.79,81.835,118.3337,33.095,96.1,131.57,58.41,164.3248,82.41,45.85,46.3,78.3165,1208.6342,1222.74,106.18,41.16,86.2,251.29,371.55,69.815,46.8,228.29,578.5202,120.04,25.89,55.405,102.06,28.73,28.03,21.403,21.1,151.73,131.27,15.985,79.38,43.07,349.24,58.33,115.3,45.96,56.54,36.99,57.44,384.5483,235.56,288.1747,345.54,74.05,69.04,88.36,72.77,22,407.36,99.72,56.09,178.35,6.245,47.86,91.71,21.27,70.63,90.66,310.09,108.27,283.02,1,32.335,21.64,120.83,194.58,73.34,59.0905,125.29,80.205,38.13
41.21,228.945,274.04,92.94,151.9,155.71,72.8,395.02,139.015,38.685,208.4995,2029.29,82.89,250.33,229.72,357.0578,2009.375,99.59,44.135,91.25,64.9,118.195,324.33,35.32,236.3699,48.964,74.72,197.82,37.54,77.72,111.55,32.385,29.85,35.79,81.835,118.3337,33.095,96.1,131.57,58.41,164.3248,82.41,45.85,46.3,78.3165,1208.639,1222.8863,106.16,41.16,86.2,251.29,371.55,69.815,46.81,228.29,578.5202,120.04,25.89,55.405,102.06,28.73,28.03,21.403,21.1,151.73,131.27,15.985,79.38,43.07,349.24,58.33,115.3,45.96,56.54,36.99,57.44,384.5483,235.56,288.1747,345.54,74.05,69.04,88.36,72.77,22,407.36,99.72,56.09,178.35,6.24,47.86,91.71,21.27,70.63,90.66,310.1,108.27,283.02,1,32.335,21.64,120.83,194.58,73.32,59.0905,125.29,80.205,38.13
41.21,228.92,274.04,92.94,151.9,155.71,72.8,394.965,139.015,38.685,208.4995,2029.29,82.89,250.33,229.72,357.0578,2009.375,99.59,44.135,91.25,64.9,118.195,324.33,35.335,236.3699,48.97,74.72,197.82,37.54,77.72,111.55,32.385,29.85,35.79,81.835,118.37,33.095,96.1,131.57,58.41,164.32,82.41,45.85,46.3,78.3165,1208.639,1222.8863,106.16,41.15,86.2,251.29,371.55,69.815,46.81,228.29,578.5202,120.04,25.89,55.405,102.06,28.73,28.03,21.403,21.1,151.71,131.27,15.9701,79.38,43.07,349.24,58.33,115.3,45.965,56.54,36.99,57.44,384.5375,235.56,288.1747,345.54,74.05,69.04,88.35,72.78,22,407.36,99.72,56.09,178.35,6.24,47.86,91.71,21.27,70.63,90.66,310.1,108.27,283.02,1,32.335,21.64,120.83,194.58,73.32,59.0905,125.29,80.205,38.13
41.21,228.91,274.0869,92.94,151.9,155.71,72.8,394.965,139.015,38.68,208.4995,2029.11,82.89,250.349,229.75,357.0578,2009.38,99.59,44.135,91.26,64.9,118.195,324.33,35.325,236.3699,48.97,74.71,197.82,37.54,77.72,111.55,32.385,29.84,35.79,81.835,118.37,33.095,96.1,131.595,58.41,164.26,82.41,45.85,46.3,78.33,1208.639,1222.8863,106.16,41.15,86.2186,251.29,371.55,69.815,46.81,228.29,578.5202,120.045,25.89,55.405,101.99,28.73,28.03,21.403,21.1,151.71,131.27,15.9701,79.38,43.07,349.24,58.32,115.295,45.975,56.535,36.99,57.44,384.5,235.56,288.1747,345.54,74.05,69.04,88.3174,72.78,22,407.36,99.734,56.1,178.35,6.25,47.86,91.71,21.27,70.62,90.66,310.1,108.275,283.02,1,32.335,21.64,120.83,194.58,73.32,59.0905,125.29,80.21,38.13
41.2,228.86,274.0869,92.96,151.9,155.71,72.8,394.965,139.015,38.68,208.4995,2029.11,82.9,250.349,229.745,357.0578,2009.38,99.59,44.135,91.26,64.9,118.23,324.33,35.325,236.3699,48.97,74.71,197.86,37.54,77.72,111.55,32.385,29.84,35.79,81.835,118.36,33.095,96.1,131.595,58.41,164.26,82.41,45.85,46.3,78.33,1208.639,1222.655,106.16,41.15,86.2186,251.29,371.55,69.815,46.8,228.29,578.5202,120.045,25.89,55.41,101.99,28.73,28.03,21.403,21.1,151.71,131.29,15.9701,79.38,43.07,349.24,58.32,115.31,45.98,56.535,36.99,57.44,384.5,235.56,288.1747,345.54,74.05,69.04,88.315,72.78,22,407.33,99.71,56.095,178.35,6.25,47.86,91.71,21.27,70.63,90.66,310.0501,108.275,283.02,1,32.34,21.64,120.83,194.58,73.33,59.08,125.32,80.21,38.13
41.2,228.88,274.0869,92.96,151.9,155.71,72.8,394.965,139.015,38.68,208.4995,2029.04,82.9,250.349,229.745,357.0578,2009.38,99.59,44.135,91.26,64.9,118.23,324.33,35.325,236.38,48.96,74.71,197.86,37.54,77.72,111.55,32.385,29.84,35.79,81.835,118.36,33.095,96.1,131.595,58.41,164.23,82.405,45.85,46.3,78.33,1208.639,1222.655,106.16,41.15,86.26,251.29,371.55,69.815,46.795,228.29,578.5202,120.045,25.89,55.41,101.99,28.73,28.03,21.403,21.1,151.71,131.32,15.9701,79.39,43.07,349.24,58.32,115.3,45.975,56.535,36.9802,57.44,384.48,235.56,288.1747,345.54,74.06,69.04,88.315,72.7876,22,407.33,99.71,56.095,178.35,6.25,47.87,91.71,21.27,70.63,90.66,310.16,108.27,283.02,1,32.35,21.64,120.83,194.58,73.33,59.08,125.32,80.21,38.13
41.21,228.88,274.0869,92.96,151.9,155.71,72.8,394.965,139.01,38.68,208.4995,2028.9033,82.915,250.349,229.745,357.0578,2010.24,99.59,44.135,91.26,64.9,118.23,324.33,35.325,236.38,48.96,74.71,197.825,37.54,77.72,111.55,32.385,29.84,35.79,81.835,118.36,33.095,96.1,131.595,58.41,164.2,82.405,45.85,46.3,78.335,1208.639,1222.655,106.16,41.15,86.26,251.29,371.55,69.8086,46.785,228.29,578.5202,120.045,25.89,55.41,101.99,28.73,28.03,21.403,21.1,151.69,131.32,15.9701,79.39,43.07,349.24,58.32,115.305,45.975,56.535,36.9802,57.44,384.5,235.56,288.1747,345.54,74.06,69.05,88.31,72.7876,22,407.33,99.71,56.095,178.35,6.25,47.88,91.71,21.27,70.63,90.6313,310.17,108.27,283.02,1,32.35,21.64,120.83,194.58,73.3218,59.08,125.32,80.215,38.13
41.21,228.88,274.0869,92.96,151.9,155.71,72.8,394.965,139.01,38.68,208.4995,2028.9033,82.915,250.329,229.75,357.0578,2010.24,99.59,44.135,91.26,64.9,118.23,324.33,35.325,236.38,48.96,74.71,197.825,37.54,77.72,111.55,32.39,29.84,35.79,81.835,118.36,33.095,96.1,131.595,58.41,164.2,82.405,45.85,46.3,78.34,1208.639,1222.57,106.11,41.15,86.26,251.29,371.55,69.8086,46.785,228.29,578.5202,120.045,25.89,55.41,101.99,28.73,28.03,21.403,21.1,151.67,131.32,15.9701,79.39,43.07,349.24,58.32,115.305,45.97,56.535,36.9802,57.44,384.5,235.56,288.1747,345.54,74.06,69.05,88.31,72.7876,22,407.33,99.71,56.095,178.35,6.245,47.88,91.71,21.27,70.63,90.6313,310.0501,108.27,283.02,1,32.35,21.645,120.83,194.58,73.32,59.08,125.35,80.215,38.13
41.21,228.86,274.1699,92.96,151.9,155.71,72.8,394.965,139.01,38.68,208.4995,2028.9033,82.91,250.32,229.75,357.0578,2010.24,99.59,44.135,91.26,64.9,118.23,324.33,35.325,236.38,48.96,74.73,197.825,37.53,77.72,111.55,32.39,29.845,35.79,81.835,118.36,33.095,96.1,131.595,58.41,164.2,82.405,45.85,46.3,78.34,1208.639,1222.57,106.13,41.15,86.26,251.29,371.55,69.8086,46.785,228.29,578.5202,120.045,25.89,55.405,101.99,28.73,28.03,21.403,21.1,151.65,131.32,15.9701,79.39,43.07,349.24,58.32,115.3096,45.99,56.535,36.9802,57.44,384.5,235.53,288.1747,345.54,74.06,69.05,88.31,72.7876,22,407.33,99.71,56.095,178.35,6.245,47.88,91.71,21.27,70.63,90.6313,310.37,108.27,283.02,1,32.35,21.64,120.83,194.58,73.32,59.08,125.3433,80.215,38.13
41.21,228.8518,274.1686,92.96,151.9,155.68,72.8,394.965,139.01,38.68,208.4995,2028.9033,82.91,250.32,229.75,357.0578,2010.24,99.59,44.135,91.26,64.9,118.23,324.33,35.325,236.38,48.96,74.7284,197.805,37.53,77.71,111.55,32.39,29.845,35.79,81.835,118.36,33.095,96.1,131.595,58.41,164.21,82.405,45.85,46.3,78.34,1208.639,1222.57,106.13,41.15,86.26,251.29,371.55,69.8086,46.7873,228.29,578.5202,120.045,25.895,55.405,101.99,28.73,28.03,21.403,21.1,151.64,131.38,15.9701,79.39,43.07,349.24,58.32,115.3096,45.99,56.535,36.9802,57.44,384.54,235.54,288.1747,345.54,74.06,69.05,88.295,72.7876,22,407.33,99.71,56.095,178.35,6.245,47.88,91.71,21.27,70.63,90.6313,310.3701,108.27,283.02,1,32.35,21.64,120.83,194.58,73.32,59.08,125.3433,80.215,38.13
